SurveyId,rID,AssignmentID,DurationInSeconds,StartTime,CompletionTime,CompCode
343150,A1BOYI4WPHKK59,3CFJTT4SXXV8UOO6FIWSWCR97L5I7T,599,1/29/22 2:13,1/29/22 2:23,R_1KvQZjnUGpkeqv8
343150,ATG7TFKHT2A3L,3GGAI1SQEZ302O9TRE2V4RQ4P5GMC6,849,1/29/22 2:10,1/29/22 2:25,R_2DS4WFDC6JUOv4o
343150,A2977KR8ONCWDD,38JBBYETQSFZVW41H18U8L97OQ8E4W,1152,1/29/22 2:07,1/29/22 2:26,R_shhNft2JoqlVcuR
343150,AXRS968T911GX,3C8HJ7UOPBZDAHK3JSM3FPRPYN3ZMJ,163,1/29/22 2:31,1/29/22 2:33,R_21cbOgFUhO7PKI3
343150,AT2O7HHHZDYSZ,3OF2M9AATKTIKTK0YG9N0CZL9I8ZKE,608,1/29/22 2:30,1/29/22 2:40,R_1ILfp1CqcaUi2AK
343150,A3ITZNJQUTIZ4C,3TYCR1GOTGOT4Z2IJGLOFCC0YIDZLH,964,1/29/22 2:29,1/29/22 2:45,R_Wdh6KrFZnRL7IGZ
343150,A2OTIGIEZI42EQ,3KWTYT08748VXLITCSE8Q855XJ5L5W,1150,1/29/22 2:28,1/29/22 2:47, R_27OSEqwNNJ9daad
343150,A3SP8HETGS0H6N,3YGXWBAF74MKYYKNLA2ZIX943EYC44,222,1/29/22 2:57,1/29/22 3:01,R_3kobZ5EVS0v7sEx
343150,AQAJZ5ORJL1AQ,3U0SRXB7CHAAQ8JCLC7Q61EQUWWRNK,247,1/29/22 2:57,1/29/22 3:02,R_1JORiBDrWvt2CWH
343150,A25WN4JQGVX63P,31EUONYN2Z8K1005VBCDMN3Y5CEOVP,497,1/29/22 2:57,1/29/22 3:05, R_2S63vgiKuZsCdOw
343150,A1243W6RJMTR7P,31T4R4OBOWLHHL26N806L9TEUGO7CJ,349,1/29/22 3:00,1/29/22 3:06,R_wRT801SubjXRd3r
343150,A489K1IFOM4JW,33FOTY3KEQQ36ZN4YSJXKZ21RUOC1R,448,1/29/22 2:59,1/29/22 3:06,R_Od2eoLt9AxWeniF
343150,A2YCL8KMI96LCA,3ZPPDN2SLZ10S2ADYW4LPTKNAIP9EQ,770,1/29/22 2:59,1/29/22 3:12,R_3ptBCnOhoKT8JE8
343150,A38D6P1S6SK8AD,3Q5ZZ9ZEVSK0IEYAI354L3JZDJB852,189,1/29/22 3:20,1/29/22 3:23,R_2qxhLNwDuipDGEl
343150,A3JWQ2DRLC5GVV,3KGTPGBS61Q6HEM03N4BJOYCQ0C2UB,221,1/29/22 3:22,1/29/22 3:25,R_1lsrnn5xxp2lBGx
343150,A2CWA5VQZ6IWMQ,35BLDD71IA2W04ECXKNU2LA2PGJVZ0,477,1/29/22 3:18,1/29/22 3:26,R_1jppkQ2zcC4NFsd
343150,A1D7959K923NZE,3W92K5RLWYMYTQUNQWGEDH37OHD5V5,303,1/29/22 3:25,1/29/22 3:31,R_3etAno68UKeuCtY
343150,A1TN81PAGAULUT,31LVTDXBLBFK28GR9ZRBT9A1P1YLRE,1058,1/29/22 3:18,1/29/22 3:36,R_UgtXxnfAOPaJNKN
343150,A2R3PRXCINQP8Z,3ATPCQ38JCFC3Q19Q3UFSRNNYCFAYO,1138,1/29/22 3:18,1/29/22 3:37, R_3W3oOUyTaTmOL3b
343150,AJLI84KHE8TXL,3KXIR214I8L70GSLOHDT6K0IRNQ24Q,159,1/29/22 3:43,1/29/22 3:45,R_2w1sAoVAUONpXc4
343150,A37ZO8K4C1AVL6,3SKEMFQBZ7A30XJDPQ9ANS2HA98K81,253,1/29/22 3:41,1/29/22 3:46,R_1l0t9u513LVwy1G
343150,A2U16O0UAH4MSH,3YGXWBAF74MKYYKNLA2ZIX943E34C1,468,1/29/22 3:41,1/29/22 3:49,R_xlnEpmpZ6zhzaMh
343150,AUFJSIBE765CV,3V5Q80FXI1WMIK9HO38AWF8CDNU235,329,1/29/22 3:45,1/29/22 3:51,R_2vkx7ZqO9SAA0IB
343150,A3107VCY5DSORJ,3QY7M81QHBRZ0JEUFLH49S6MZP2K7E,684,1/29/22 3:41,1/29/22 3:52,R_1nZVY55DgHlH81w
343150,AWOBVMWJDBS30,3VHP9MDGRRPUWEHC5RYI916VS4DCFY,289,1/29/22 3:50,1/29/22 3:54,R_3mauNg7eFqYZMtW
343150,A1LDM9B0KIDY5I,3DYGAII7PPDAHSGPOCVI509GYP2PQK,185,1/29/22 4:02,1/29/22 4:05,R_1qh88mmsOq0ZQRs
343150,AS82XENGF85WL,31T4R4OBOWLHHL26N806L9TEUGVC7V,853,1/29/22 4:03,1/29/22 4:17,R_1mx6DyLa5TUHRH2
343150,A2ELXYKRPPGRPB,3PB5A5BD0ZBUYXIBPUWPB0ETS8P7G2,341,1/29/22 4:28,1/29/22 4:34,R_2zPhTpBHkMShI8G
343150,A33GAZW3U9GO0Q,3CFJTT4SXXV8UOO6FIWSWCR97LH7IU,894,1/29/22 4:28,1/29/22 4:43,R_1LnHniqgCuUDdMd
343150,A2V4Y0YJDS4CLA,3HL8HNGX496SYGA9T7OR7B5NMJDF9N,1181,1/29/22 4:28,1/29/22 4:48,R_XyTpTxZdXvAd3BT
343150,A1DW4HNAB02MKU,3CCZ6YKWRBO0WJHKNVBILZEAXP259X,223,1/29/22 5:01,1/29/22 5:05,R_115grjygJZzQ9cN
343150,A3SSK5U42O6E7Q,34QN5IT0T3W1N7C9LXZS48N8WB980Q,393,1/29/22 5:00,1/29/22 5:06,R_20MSMJIj6hWaX32
343150,A10994CPHWH2VP,3Q5ZZ9ZEVSK0IEYAI354L3JZDJK588,524,1/29/22 4:59,1/29/22 5:08,R_2QXklQPgagZu010
343150,A3EQIKW4A5GR23,3VHP9MDGRRPUWEHC5RYI916VS4JCF4,793,1/29/22 4:59,1/29/22 5:12,R_2bUcI9XRVfFhFIV
343150,A3NLESWJR63GRM,3OJSZ2ATDW1WI0TR8YDY73N42ZE57L,894,1/29/22 4:59,1/29/22 5:13,R_2uQFrV89WzGJWQt
343150,A11GR3AVC6IFWY,3R0T90IZ1WH0AED7GB40RM67TJJCG3,828,1/29/22 5:01,1/29/22 5:15,R_1roJcBao3Gk7Wbp
343150,A2B1YSMEHN1G2K,3OSWBBLG1I2L1SEB5HZFZEOKH9RDXW,754,1/29/22 5:03,1/29/22 5:15,R_2BrFyJWHD2ApdxK
343150,ACD82K4JGJN57,3AZHRG4CU8PFMA639G4WDRFXGPH30T,977,1/29/22 5:05,1/29/22 5:21,R_2CvOg09VWLM5cv5
343150,A2GYGCLTMIGDJT,3B1NLC6UG31J43MBLGQ6BM5ES20GPN,340,1/29/22 5:27,1/29/22 5:32,R_1IAXnPizsyvOIK1
343150,A17C4X9ARY72TS,3I3WADAZ9U9336LQPKU0IP9ZSOQO5W,612,1/29/22 5:26,1/29/22 5:37,R_2ci9KzCoE2eyZPY
343150,A2VK28PALGUOV6,3DY4FPOOA5TNYDSLN3THGI83GZCVRJ,371,1/29/22 5:31,1/29/22 5:37,R_2cveVoK6yyhIZss
343150,A17BV5X53BOW6D,3TGOYF9911RF1QV2M7EHP7T49R7UUX,400,1/29/22 5:32,1/29/22 5:39,R_OpA7e5hqBzsGLe1
343150,A1SN17IGPUU4XH,386PBUZZXJ234KXE1UI2RIOAFKGJLW,701,1/29/22 5:32,1/29/22 5:44,R_rjXVgs9lmWCbxtv
343150,AM27MWA9NUQQH,337RC3OW097CVFX8IJWLU6Z4A7NLVJ,896,1/29/22 5:33,1/29/22 5:48,R_3L6A8d6OtEzwVjA
343150,A2I4T2VBC0AYO,35GMH2SV3IM3ZPEJ0LN3MJFC5HROEZ,313,1/29/22 5:50,1/29/22 5:56,R_1IXmoey8EVcPIdz
343150,A1E235KE3CSO7H,3NLZY2D53TUKQ71RWK2BOJ0WTFAQLW,619,1/29/22 5:49,1/29/22 5:59,R_2PneoYIzeMDW3sq
343150,A1NHFYNI5KQ5P3,31JLPPHS2YZ0PRYMB1673SBFES1O38,774,1/29/22 5:49,1/29/22 6:02,R_3eaCBZ0Ss2619Qc
343150,ARWPFOLI95R04,3EA3QWIZ4M0VSMLDSLZT18JRWIFITO,794,1/29/22 5:49,1/29/22 6:02,R_DCWlnIskCHFgSL7
343150,A3OAEPZEZZNHY2,386PBUZZXJ234KXE1UI2RIOAFKILJ0,809,1/29/22 5:49,1/29/22 6:02,R_Rt7HnkbB42B9iVj
343150,ABWQ8B658VU84,3W8CV64QJ64CCC1FOXCRAWH02YX9HM,679,1/29/22 5:51,1/29/22 6:03,R_przGzmtId9sDHpf
343150,A2YX5JIO69BZCM,3G0WWMR1UZPAE74C8XIQ1B4LYAAQNY,1016,1/29/22 5:49,1/29/22 6:06,R_2tbPsz7pLZPAyqP
343150,A37MYYLTIGDNX0,3I7DHKZYGR59XT8XQHBAVV0L0N3F55,186,1/29/22 6:12,1/29/22 6:15,R_2vYMOuqNtcdkVgw
343150,A1NZTREGVTRQS7,3LKC68YZ3E8XGP0ALLH98PMCCLYOWH,388,1/29/22 6:11,1/29/22 6:18,R_2Vf5BcAsQQjaWiI
343150,A1KG5D8XUKV6UA,33ISQZVXPTRNT2X2EP8H1VLSVRXCCZ,202,1/29/22 6:17,1/29/22 6:20,R_2ffgnPWtrHGsyLB
343150,A25MBD9OSITLSJ,3EFE17QCRGAUHRXEX3CIRRMQUMOHS7,547,1/29/22 6:11,1/29/22 6:20,R_10DAJJ0sRQofNfK
343150,A1KTB2HHJN1Z26,32KTQ2V7RHKY4Q2QFUS421PWJKYM9A,738,1/29/22 6:11,1/29/22 6:23,R_29v50x2sLYAf0Lj
343150,A1GB1NJJFVSHZ6,32KTQ2V7RHKY4Q2QFUS421PWJKY9MX,739,1/29/22 6:11,1/29/22 6:23,R_0VNkcVMUs67G97X
343150,A22FIP0S8FERD1,31EUONYN2Z8K1005VBCDMN3Y5CWOV7,1149,1/29/22 6:11,1/29/22 6:30,R_3G2PFdOtoZOUeX6
343150,A19FSQUE3YQ2NL,3O6CYIULEH6STUK7H7TI7VE1U7MWU2,1145,1/29/22 6:14,1/29/22 6:33, R_zeB85a5Sbq4wEkV
343150,A1CXQYO9QZ4YUX,3F1567XTN0APP50I7NZLJA91TMY9QP,532,1/29/22 6:38,1/29/22 6:46,R_2wpKxX3XGCglfCa
343150,A3DZN39JIRQ3H6,3KOPY89HMC7MOG7PVOE2VWUTFZWJ3R,450,1/29/22 6:40,1/29/22 6:47,R_blvUGc0w5FGTNzH
343150,A1SAGL49SO6T9Z,388U7OUMFB675CR5K65SVPIDM46R0W,323,1/29/22 6:44,1/29/22 6:49,R_3MoC82dtILLvEte
343150,A3M2A3QUKIH8FN,3BDCF01OG1ZTZ9SDNUJ5153YSPWLY1,698,1/29/22 6:39,1/29/22 6:51,R_sCe4KzOV58xvYM9
343150,A1G0JSUQCAE1XK,35GMH2SV3IM3ZPEJ0LN3MJFC5IWOE6,720,1/29/22 6:41,1/29/22 6:53,R_A5t9BH3swBVtpct
343150,AZGPOH3HUID39,3TYCR1GOTGOT4Z2IJGLOFCC0YJ0LZS,1106,1/29/22 6:37,1/29/22 6:56,R_TvlpElV1Hb9t6Ex
343150,A379B5GPHSV7TX,3STRJBFXO0WMYHB1SOK5EOY4ONBTKJ,355,1/29/22 7:04,1/29/22 7:10,R_1CjTMf3lAle01Zc
343150,ACX3FAN6ABC6,3L2IS5HSFEN260BTP62VBC1A1WNNU9,396,1/29/22 7:05,1/29/22 7:12,R_1giMtcPltHhyNb2
343150,A2E6Y0XGH5P7BB,3XC1O3LBOWRXINTJDOW6TOBJDNGTLM,790,1/29/22 7:04,1/29/22 7:17,R_2uC10MLxdgST9kG
343150,A32RPJZ9W0DDF,3PJ71Z61R87181G1M896I91TLA991X,368,1/29/22 7:12,1/29/22 7:18,R_27CKjEiaql2sxbv
343150,A3LK2RU0HX7FZ3,36TFCYNS48F2D8JDRDI5QZ3I92XHXO,326,1/29/22 7:26,1/29/22 7:32,R_2sd1xrEcSbdce1J
343150,A3AMYSDM0UFLQY,3FPRZHYEP2CVFB7JCDSLYK5NAM7V3S,248,1/29/22 7:32,1/29/22 7:36,R_yIsWU0R6gXEROlr
343150,A2HLMA0PQJ6LZU,3Y4W8Q93L3PTX39G52YXBTRZ1ZWVDQ,582,1/29/22 7:27,1/29/22 7:36,R_868PHGg8kgu2TUR
343150,ATM2DVKOY7P5L,35H6S234SE5DE0FMPO861PN87P8653,471,1/29/22 7:31,1/29/22 7:39,R_u2GBKxoNr3v64rT
343150,A14DJC5VAVQO08,36TFCYNS48F2D8JDRDI5QZ3I92XXH4,216,1/29/22 7:36,1/29/22 7:39,R_1QrR5G6Gswq22Jw
343150,A3LVGXBH02ZAD4,34HJIJKLP91GX7QNCRX48PXTOM3V4D,959,1/29/22 7:26,1/29/22 7:42,R_3kLRt7k0ar88Myl
343150,A35K77JRKF7RZX,3LRKMWOKB9MN3DGA9A3J0GDRSJFZ2N,170,1/29/22 7:55,1/29/22 7:58,R_2E0s76Iwi2z8spO
343150,A2DB7ICL2R8Y0O,3OONKJ5DKGO5SM2ZQULDLB9R2LPOBC,215,1/29/22 7:55,1/29/22 7:58,R_3qroFzLvLfSGXbk
343150,AO803D9U2KO2W,39O5D9O87XXZG21JLWXG8SHYPFU3C4,747,1/29/22 7:58,1/29/22 8:10,R_1Kv63D8zb3JF4QH
343150,A2K0L9M1ZZO5C9,3X08E93BHZN9X4F0U7IBTV183KL66L,1082,1/29/22 7:56,1/29/22 8:14,R_3no2DU5MFU5FTBF
343150,AN8YGYBLZBW6F,3PM8NZGV82LFQ1IGA35ZZDVJ0PXXQ4,583,1/29/22 8:18,1/29/22 8:28,R_2xPCsKJo14TTOhf
343150,A1JI19KPIVNL3Y,3PQ8K71NH1PB7836AXGZP55GVM4AA8,276,1/29/22 8:46,1/29/22 8:50,R_3kdnrpVdNbal7If
343150,A1Q6BCD26I084Z,3QAPZX2QN8IQ1SAK5GQRUHA5AC2204,210,1/29/22 9:15,1/29/22 9:19,R_10CUP5W8UgVifhQ
343150,A19C92YJMLTIEB,3Z4AIRP3CAIR9XYZPOFKYCNBSD91XH,273,1/29/22 9:15,1/29/22 9:19,R_2tuspCzGpQXZSkR
343150,AS6HRDX5Q0UU,3TE22NPXPFHH3U78SVWHZZXGB2E44I,577,1/29/22 9:15,1/29/22 9:24,R_10Af5GEtuir9TW2
343150,A2YI7DH4IBLGFT,3DR23U6WE9JJCHJRW292GTLZ4QPETU,921,1/29/22 9:15,1/29/22 9:31,R_3QGjycnZ0kmHvFs
343150,A2YNPKYEFDZ6C9,3LEIZ60CDN4Y3X19UJIYA3L5YPX9ZX,266,1/29/22 9:42,1/29/22 9:47,R_3gMCHvEEWLfSS7Q
343150,A1BLATAVE35RCH,379J5II41SLVT4BMNT7BU2BIAD5ELT,481,1/29/22 9:41,1/29/22 9:49,R_1N4Y841tYFZANkI
343150,A2EQ4VG7C3Y9BW,3OE22WJIGMTN9XOL5YUCF6WF67LUQE,1090,1/29/22 9:44,1/29/22 10:03,R_1QhGSDBeLyFBM8U
343150,A2HC9549CZAKNN,3TR2532VITZLLZU7EQC02Z6DPQE6J0,174,1/29/22 10:08,1/29/22 10:11,R_eboz0cf3Gqd1xqp
343150,A2FRAAKE5Y5JF6,3DH6GAKTY2UD4Y9H2VAE9KEW7YJYZC,229,1/29/22 10:08,1/29/22 10:12,R_3PMI6to8njdNovc
343150,A2CUBS3N991KOJ,33LKR6A5KIPKSGPFKEEN9925FHP1T2,320,1/29/22 10:09,1/29/22 10:14,R_2ZEJmhZ6zNdSGQi
343150,A135S73MSNYHNJ,3U5NZHP4LV7X4ZHM5M8OWMHF73ZPHJ,456,1/29/22 10:09,1/29/22 10:16,R_e54jcjRttnBFsS5
343150,A23N5ION6OBU97,37XITHEIS0ERZ4MLWMYCQQKEVTJCRQ,206,1/29/22 10:14,1/29/22 10:18,R_2fBqOEfP3kuD1kw
343150,A16K7X677N4WN6,35H6S234SE5DE0FMPO861PN87PJ56D,737,1/29/22 10:14,1/29/22 10:26,R_22rWEQSEGkAhJRP
343150,A1MXLKFWEXU3TZ,3G0WWMR1UZPAE74C8XIQ1B4LYBWNQJ,294,1/29/22 10:32,1/29/22 10:37,R_27r0Rv3dR7K1CsQ
343150,A36U69I2XHMZ46,3LWJHTCVCGRYQFRVA9ZDT6VCWKAQFF,325,1/29/22 10:33,1/29/22 10:38,R_2wReu3MppAF7H9Z
343150,A1DQGRQSRD7RPH,33PPO7FECZKOBXPG6VZEW415TXDIDT,372,1/29/22 10:34,1/29/22 10:40,R_1fgdsM888FVMUn2
343150,A2Y7OZSW3QB5L3,3AMW0RGHOH7PEV3X8K3116EBTFANPS,478,1/29/22 10:33,1/29/22 10:41,R_ezZZBPWZKVnAVyx
343150,A1F940OX0BWGUL,34S6N1K2ZZO7DE2ODUFHF58V2T0LHJ,385,1/29/22 10:37,1/29/22 10:43,R_1mgQb15yLqhPCnh
343150,A3IDNTU38PEIZC,30JNVC0ORDPI4BI15ZNDWR7PCZNQHD,506,1/29/22 10:40,1/29/22 10:48,R_XB49TVFPtKQ000N
343150,A1TW2BZRRS874Z,3TPZPLC3M4HIARANQ1JMSSG5OYKP3F,191,1/29/22 10:55,1/29/22 10:58,R_3Pk8VvR5D1LeckM
343150,A12ABHZ5C0N1OS,3RGU30DZTEDNA2FZ16JHRV3ZFQVJMP,254,1/29/22 10:56,1/29/22 11:00,R_etU2IZ5zplOoOhb
343150,A39MOCMDRIOSJM,3U0SRXB7CHAAQ8JCLC7Q61EQUXZRNP,420,1/29/22 10:55,1/29/22 11:02,R_5vyaFdsyIkHendL
343150,A3N0DSBAZJ54JE,3PEIJLRY6XYKAYE2MC45R2D5OQOWXH,256,1/29/22 11:00,1/29/22 11:05,R_1HnvN7g7HgBPD8X
343150,A3EP1E33TM7L1G,3LYA37P8IUSM2VHKS2TKEUSIIGRKB0,403,1/29/22 10:59,1/29/22 11:06,R_brd9XZUfSgkS6QN
343150,A3TRHEWVJJF2GO,3EJJQNKU9VAIGCX1IECD1HHU8LQRHG,488,1/29/22 10:58,1/29/22 11:06,R_C82jp5Z24C3KyRj
343150,AU4LB25FHT9PB,3L0KT67Y8ILG3MN373G6DRHTKJMYSA,824,1/29/22 10:56,1/29/22 11:10,R_2v0n6JYMXsem6qB
343150,AO7KFQ7VRYLSG,3A9AA95AT0RLO6XR4K7F7PEP2UC5PM,782,1/29/22 11:02,1/29/22 11:15,R_DAIxomjlhzJvW1j
343150,ALDK06KWM5J8M,3Y9N9SS8L2G9LU7XLSSRSYZGAFK3DI,286,1/29/22 11:18,1/29/22 11:22,R_12qXN5CfDorkK2P
343150,A15MDLXBTXBTTZ,392CY0QWG5WBB16NDKYLT07ZGKOI4K,310,1/29/22 11:19,1/29/22 11:24,R_3CUhaYsS9yc3AAX
343150,A2OXVOAMGXV2OO,32SVAV9L3JEBNN4L1I1P2XRAPCN3AG,548,1/29/22 11:17,1/29/22 11:26,R_3ynSvnKm3kIiH5v
343150,ANVADHWNUD3ZX,3S06PH7KSV9DBRTIYOE845KJCV6D10,513,1/29/22 11:18,1/29/22 11:26,R_3ET5NlsgrNkBFXh
343150,AD1D75M88DJ62,33LKR6A5KIPKSGPFKEEN9925FHUT1Z,398,1/29/22 11:23,1/29/22 11:29,R_SHsiyHf0RMTyiv7
343150,A314E2M975KB70,3KWTYT08748VXLITCSE8Q855XKF5LS,326,1/29/22 11:43,1/29/22 11:48,R_1DZncYDrVXmvff9
343150,A1091FFKDXC2V0,3A1PQ49WVLMUN7YKKKXYVQZH4N11HZ,206,1/29/22 11:47,1/29/22 11:50,R_2VRaBxOa2NxpudL
343150,A3L258X9YD3E4A,34BBWHLWHEGNK3P7NQ44OSQQ0DPIW8,298,1/29/22 11:45,1/29/22 11:50,R_RsQTdxwBcmDjzX3
343150,A175PJR0W3LO8I,3RRCEFRB7QH1OTSH7A647D3MLU6B46,393,1/29/22 11:44,1/29/22 11:51,R_3CPkV7sMOgRSm4C
343150,A1Z698TRQCW2ZI,3TU5ZICBRH6PB0H82VT7JEEQ9G38QM,496,1/29/22 11:43,1/29/22 11:51,R_2wojf81w0VTL1RK
343150,A216JBRQMEE9MC,3EWIJTFFVSCIW8M0Y0LSWIJU7F3E0T,339,1/29/22 11:46,1/29/22 11:51,R_3qyD3v7luWNBVaP
343150,A3IHTJXHWPQ2JR,351SEKWQS4MA7GF7RAX6OX8MA63DMA,716,1/29/22 11:44,1/29/22 11:56,R_1eOVs9QDmLhqxho
343150,AKSLU0C30G3JT,3NC5L260MSRV53EFVW79410CHJZOFC,226,1/29/22 12:10,1/29/22 12:14,R_2UinRFCGU0Wy6Gl
343150,A1YRCDDIP6DE4B,3NGI5ARFTXAM0OW83X534Z18QECP1T,245,1/29/22 12:14,1/29/22 12:18,R_2ZIxMlpYhGFSDvs
343150,A3PRVP0MM5BASJ,3VFJCI1K4344GG2QY8UVGH5TTLJRGN,1038,1/29/22 12:13,1/29/22 12:31,R_2XiediHloaQIVEI
343150,A1CPT8WZBTJTP9,3KGTPGBS61Q6HEM03N4BJOYCQ1JU2C,46,1/29/22 12:32,1/29/22 12:33, COPIEDA1CPT8WZBTJTP9
343150,A1KUETNGKQC123,33JKGHPFYGZJTS6KG4B9K2KGOA7NM4,262,1/29/22 12:34,1/29/22 12:39,R_3phkvbFVN7H7EDI
343150,AD75IYA9OIIQF,3JPSL1DZ5W4IRRXVJ1L4BBPGUTINAK,363,1/29/22 12:35,1/29/22 12:41,R_3s5pzfOFRIp3YF8
343150,A32THEBA06R17A,3F6HPJW4JH5J9IB5YNJC1CJ9BHV2WK,285,1/29/22 12:40,1/29/22 12:44,R_Oq8RrYmNT9zA7pn
343150,AG53B9QV03ECH,3MH9DQ7570HWW8U722P0LSSD0KOUGV,420,1/29/22 12:41,1/29/22 12:48,R_1H0M8h59LyUEjeh
343150,A1D3Z1KHYI5F5Y,3LBXNTKX0V09Y21UT1UDDI5UQPB9XC,38,1/29/22 12:50,1/29/22 12:51,A1D3Z1KHYI5F5Y
343150,A22AH1BJ0M1DPA,3MHW492WW4IW1XFTIVX0UJETADAMVL,90,1/29/22 12:56,1/29/22 12:57,A22AH1BJ0M1DPA
343150,A3ACMNJHQIXJE,3VAR3R6G1T6MQO4SNI13U9JQUFOO8X,790,1/29/22 12:50,1/29/22 13:03,R_3IWu91LIbfGeW8W
343150,A18U69L3UKDNQI,3SLE99ER0RIHRQG6S3WU19GVMPCBZL,559,1/29/22 12:55,1/29/22 13:05,R_ddo2RbLBXXBPoqJ
343150,AZ69TBTDH7AZS,37XITHEIS0ERZ4MLWMYCQQKEVTTCR0,282,1/29/22 13:00,1/29/22 13:05,R_3J92YmrXGx60sTF
343150,A2HJURCWGXGT57,3DL65MZB8HK2Q0HGAGECRJLVG43CEN,1196,1/29/22 12:54,1/29/22 13:14,R_1P2csGWud9mZ1hT
343150,AUYE4CWVOVXIA,386PBUZZXJ234KXE1UI2RIOAFLELJY,279,1/29/22 13:19,1/29/22 13:24,R_2U5ipfcYutEfgZs
343150,A38IJQUXH5LBIA,3OVHNO1VEA6A6NEQ6ZN0WZ4VPAPDZV,448,1/29/22 13:18,1/29/22 13:25,R_2xF8KLtpYreCech
343150,A2RR41L4V3RUOV,3K4J6M3CXIYCHZG9WX89LRGJTHYGA7,511,1/29/22 13:18,1/29/22 13:26,R_2ScRDucPW1fr8yp
343150,AGL33KV2Q91P5,3NAPMVF0Z0K4J3A4QFB09WKSIQN72O,676,1/29/22 13:15,1/29/22 13:27,R_1OOe8DKjrICVkXV
343150,A3P0GFFXZWV5AZ,3LS2AMNW5JVSWS4O9CI3G04QOLBOQ9,675,1/29/22 13:22,1/29/22 13:33,R_1QMxoReuCt15MF7
343150,A272EA4ZCL907H,38SKSKU7R52799D8JCX2FH9A26PLIM,522,1/29/22 13:25,1/29/22 13:33,R_3k4zJQkXPP8nnTD
343150,A3CLKFMM6FK2GS,3R9WASFE23L747SMX5IQKZ7G1N5ZFS,483,1/29/22 13:26,1/29/22 13:34,R_2zOWBczwwk6dadq
343150,A2GK2WG96OXVCK,3X65QVEQI4SGW6R8R21G4EBFP15LCK,528,1/29/22 13:42,1/29/22 13:51,R_22G1iYjUVdt1lbE
343150,A1YTBOZW6AJSYY,3WAKVUDHU0LD3FJ69ZL6FFFK1H87U8,502,1/29/22 13:43,1/29/22 13:51,R_3psRHK3e9d4yJHI
343150,A36470UBRH28GO,338JKRMM2A4QHVBKG3QR6RSK8HCAH1,596,1/29/22 13:42,1/29/22 13:52,R_2QrfkLRKTlL7iqG
343150,A2PQDK3MLDFXYM,3S96KQ6I9Q9EKB5R07YIAB3E4E3TDV,853,1/29/22 13:42,1/29/22 13:56,R_BLG2a1h6TqlL2kV
343150,AFZ4XGS8IQZLH,3KKG4CDWKM3I00DK9QS8G78WXU849U,1164,1/29/22 13:50,1/29/22 14:09,R_2rIwfgauLB4huAP
343150,A1NGGAVIGC9O7V,3PWWM24LHW38JHFN0K36NWGNTAW82F,227,1/29/22 14:14,1/29/22 14:17,R_xaY99PxTstgErXr
343150,A3APZIITUJSYNN,34PGFRQONSGJFE9D58P40T5QDSKWJ4,432,1/29/22 14:14,1/29/22 14:21,R_2TuWoRSUKliVSQ7
343150,A3MN9XASV8L3VZ,39LOEL67OWAX4ZB64KHB66LFZOW83Q,350,1/29/22 14:16,1/29/22 14:21,R_1IubFJHeidF0IcH
343150,ARSK5MFVR1P59,3WYP994K1BWBGOP60QD3CML12U0Y6Z,661,1/29/22 14:15,1/29/22 14:27,R_2xUXpho8cNe3CJ5
343150,A7QEB0NS5HOEB,3CCZ6YKWRBO0WJHKNVBILZEAXQ5592,500,1/29/22 14:19,1/29/22 14:27,R_2To8Va68fASPuYq
343150,A3P4A9QKJPELL,33PPO7FECZKOBXPG6VZEW415TXQDI1,815,1/29/22 14:19,1/29/22 14:33,R_31nlzqWOtN0MDzX
343150,A19MQ56ERQ9SRI,3FDJT1UU78DKDF0BRS27B8SQ8KH5KW,1022,1/29/22 14:17,1/29/22 14:34,R_1nPajnTTzgtbk89
343150,A2PAD7T1XIQW74,308Q0PEVBCIC87CZUFUCA8IF2CC9IH,227,1/29/22 14:45,1/29/22 14:49,R_Xqf4lKrpspPGHap
343150,A36S7454W9M008,3WR9XG3T67GEMHPRUTUO2BHQ24N47L,352,1/29/22 14:44,1/29/22 14:49,R_W0AjH7zRCUcxhLj
343150,A1K5B0DC9ZMVIO,3GD6L00D3W2GFLZVBHDBNV7DL981MG,671,1/29/22 14:46,1/29/22 14:57,R_27pQxwpEC2uIBon
343150,A1JM5XNB4NCZR6,3PM8NZGV82LFQ1IGA35ZZDVJ0PJQXJ,777,1/29/22 14:45,1/29/22 14:58,R_QgKglDupI0lCJWh
343150,A2AT00YZ7DHTE8,3WAKVUDHU0LD3FJ69ZL6FFFK1HBU7Y,261,1/29/22 15:07,1/29/22 15:11,R_31AvGKlX9y4CmhZ
343150,A10GW7DR1SYD7F,3A1COHJ8NN0CY7I5J56DA0MPITG8HZ,467,1/29/22 15:07,1/29/22 15:15,R_2tbWRvGFWJcFv4o
343150,A2OFWGKL9D7M9M,3OVHNO1VEA6A6NEQ6ZN0WZ4VPAUDZ0,492,1/29/22 15:09,1/29/22 15:17,R_QiYQUpOhv5xSuZP
343150,A2JTOOVOQGRI6G,3AQF3RZ55CN5GX8BV0LFN1ELWJD6FD,591,1/29/22 15:09,1/29/22 15:19,R_3CEmcE49kYyjsAM
343150,A3S67P1Y2BHY8,3D8YOU6S9IPUZF51QPGE91FO66RU6Z,840,1/29/22 15:10,1/29/22 15:24,R_3hrylUonq9Z1xku
